NR_119630.1	445176
NR_119631.1	445179
NR_156509.1	2059981
NR_156510.1	2059983
NR_136988.1	148634
NR_136989.1	434044
NR_111269.1	453459
NR_202126.1	755155
NR_145212.1	455034
NR_119623.1	418151
NR_137133.1	335843
NR_119620.1	409377
NR_119621.1	409376
NR_136949.1	200334
NR_159549.1	1220722
NR_119664.1	457102
NR_153200.1	326684
NR_186907.1	419775
NR_155949.1	467808
NR_155950.1	467807
NR_145211.1	1150383
NR_145351.1	91925
NR_119655.1	470171
NR_119659.1	470175
NR_152266.1	1338630
NR_119656.1	29918
NR_119657.1	93488
NR_111272.1	470173
NR_119658.1	470174
NR_119660.1	470176
NR_119661.1	470177
NR_119662.1	470178
NR_119663.1	219599
NR_146238.1	470090
NR_156513.1	2059761
NR_137687.1	2059977
NR_160048.1	2059780
